                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                     1276                  1.0000000000000000E+001                  1.4000000000000000E-003                  1.9402797713969310E+004                  5.1966624033717642E+002                  8.9099194604778659E+003                  5.0326586844784197E+003                  2.9771748593166080E+001                 -7.5587153239842682E+000                  7.5022979999957073E-001                  7.6440629712487063E-005                  2.4829375937071660E-001                  3.0829542978006135E-004                  9.0366866800578100E-005                  7.4776953387715127E-004                  1.6242454012661714E-004                  9.9999999856011907E+000                 -1.0227946179103235E-011                  7.5022979891972392E+000                  7.6440629207873731E-004                  2.4829375901320354E+000                  3.0829542933615279E-003                  9.0366866670460542E-004                  7.4776953280045301E-003                  1.6242453989274521E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1411890172283683E+005                  1.5717341394733456E+004                  1.9870212968033977E+007                  6.2614920977990703E-006                  6.2614920977990728E-006                  0.0000000000000000E+000                  2.5050302703789583E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.1230572913835791E+011                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                              mixing_type                                log_D_mix                               log_D_conv                                log_D_ovr 
                                       1                  9.9999999856011907E+000                  1.4738043429457344E+000                  3.9498903798169560E+000                 -9.6444265517478289E+000                  2.3215082150983619E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8194986506311758E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3136628938088474E+001                  1.3136250985395288E+001                 -9.9000000000000000E+001 
                                       2                  9.9999999855986914E+000                  1.4738042576812824E+000                  3.9499235874226906E+000                 -9.6444789662073021E+000                  2.3215673017250249E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8190377011049150E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3136628938088474E+001                  1.3136628938088474E+001                 -9.9000000000000000E+001 
                                       3                  9.9999999855961903E+000                  1.4738041724064881E+000                  3.9499722615715798E+000                 -9.6445558445788340E+000                  2.3216538678159107E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8183617087422778E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3137384895659411E+001                  1.3137384895659411E+001                 -9.9000000000000000E+001 
                                       4                  9.9999999855913639E+000                  1.4738040077430692E+000                  3.9500364326106330E+000                 -9.6446573229567143E+000                  2.3217678970674713E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8174695914645305E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3138843719637817E+001                  1.3138843719637817E+001                 -9.9000000000000000E+001 
                                       5                  9.9999999855865376E+000                  1.4738038430409803E+000                  3.9501327441934828E+000                 -9.6448098239492825E+000                  2.3219388850867362E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8161293158587670E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3140301596931034E+001                  1.3140301596931034E+001                 -9.9000000000000000E+001 
                                       6                  9.9999999855768849E+000                  1.4738035135205523E+000                  3.9503496940626612E+000                 -9.6451542178344258E+000                  2.3223233633335671E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8131042946022393E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3143214333413768E+001                  1.3143214333413768E+001                 -9.9000000000000000E+001 
                                       7                  9.9999999855539592E+000                  1.4738027302856711E+000                  3.9506559355214219E+000                 -9.6456430704844767E+000                  2.3228639087795591E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8088145212029712E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3150117291544907E+001                  1.3150117291544907E+001                 -9.9000000000000000E+001 
                                       8                  9.9999999855310318E+000                  1.4738019461644205E+000                  3.9510761330211430E+000                 -9.6463176656966763E+000                  2.3236025193081455E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.8029027459321952E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3156998425250814E+001                  1.3156998425250814E+001                 -9.9000000000000000E+001 
                                       9                  9.9999999854912129E+000                  1.4738005821424052E+000                  3.9516121102916117E+000                 -9.6471860190949297E+000                  2.3245381928915179E+000                  7.5022980000000006E-001                  2.4837019999999999E-001                  1.3999999999999568E-003                  3.7953064879190852E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3168896621709308E+001                  1.3168896621709308E+001                 -9.9000000000000000E+001 
