                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     250                                     2150                  3.0000000000000000E+001                  1.4000000000000000E-003                  6.4190611285939235E+006                  6.3513549087759543E+002                  3.2478014415579612E+004                  2.7611983952824405E+005                  1.6596749020311591E+001                 -6.3118404343564416E+000                  1.1798911382966369E-003                  2.4659241039945884E-016                  9.9746582545016638E-001                  2.7979965846923620E-005                  1.0644524018870955E-003                  8.2828742605484989E-006                  1.6242454012661795E-004                  2.9854896841911565E+001                 -4.4717554912487796E-008                  1.1452351236772968E+001                  5.4665847650693905E-004                  1.8360854045320039E+001                  3.0584024357659693E-003                  2.1601600049635336E-002                  8.9146473125293665E-003                  4.8491678900750802E-003                  1.1783510746481021E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2384652029411627E+005                  4.5802735793488664E+003                  1.0812296897216521E+006                  2.5793273399471783E+005                  2.5793273399471783E+005                  4.7520819206542023E-014                  1.7546899028656830E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0257016347171559E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250425"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                              mixing_type                                log_D_mix                               log_D_conv                                log_D_ovr 
                                       1                  2.9854896841911565E+001                  1.2200230265454426E+000                  4.5116209364629976E+000                 -9.4711203465956224E+000                  3.6326874013223680E+000                  7.5022979993666083E-001                  2.4837020006333912E-001                  1.4000000000000679E-003                  5.6926620323663137E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       2                  2.9854896841904100E+001                  1.2200220406685744E+000                  4.5117268287835879E+000                 -9.4707441570386628E+000                  3.6331355096907112E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  5.6975952897465390E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       3                  2.9854896841886440E+001                  1.2200197098978840E+000                  4.5119300088535841E+000                 -9.4700238608023746E+000                  3.6339948223953962E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  5.7070530103121279E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       4                  2.9854896841855851E+001                  1.2200156792912362E+000                  4.5122936983907760E+000                 -9.4687397523295758E+000                  3.6355312823841501E+000                  7.5022979993666095E-001                  2.4837020006333921E-001                  1.3999999999998458E-003                  5.7239527253781869E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       5                  2.9854896841799931E+001                  1.2200083329900442E+000                  4.5127184782968461E+000                 -9.4672460826751781E+000                  3.6373238685512410E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  5.7436733747403527E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       6                  2.9854896841754538E+001                  1.2200023897469052E+000                  4.5133719664054848E+000                 -9.4649691045821545E+000                  3.6400747304056571E+000                  7.5022979993666095E-001                  2.4837020006333915E-001                  1.3999999999998458E-003                  5.7738667152031196E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       7                  2.9854896841643658E+001                  1.2199879465943821E+000                  4.5144613629198034E+000                 -9.4612124849593986E+000                  3.6446478719019240E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  5.8240278406816980E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       8                  2.9854896841492575E+001                  1.2199684346615809E+000                  4.5162649351997581E+000                 -9.4551219823291248E+000                  3.6521768045746756E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  5.9062803366759220E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       9                  2.9854896841206401E+001                  1.2199319829660906E+000                  4.5187503591041551E+000                 -9.4469222755733764E+000                  3.6624896235862106E+000                  7.5022979993666095E-001                  2.4837020006333918E-001                  1.3999999999998458E-003                  6.0188554688099881E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
