                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     247                                     1884                  5.0000000000000000E+000                  1.4000000000000000E-003                  7.3718728356767520E+007                  5.1489534902687337E+003                  1.9118847342769073E+004                  1.3310182536556217E+003                  3.3252305016389960E+000                 -3.9517825543573020E+000                  9.8396284542743608E-004                  3.4014670017364321E-015                  9.9765949809725463E-001                  1.8726552497827565E-005                  1.0702541792571431E-003                  1.3990156017379644E-005                  1.6242454012660958E-004                  4.9994705459060063E+000                 -1.7183906620936955E-011                  3.0993431156306008E+000                  2.8390213381334755E-004                  1.8928242782153071E+000                  6.6631289289671648E-004                  2.3535174195419288E-003                  2.7317130188309804E-003                  8.1203670429534701E-004                  5.3918989114794980E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7141114840538608E+004                  1.3299128105522695E+005                  3.7561247054088369E+007                  1.2212543997836422E+003                  1.2212543997836431E+003                  1.7043672502496671E-020                  8.3713315124390149E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3263861419915265E+015                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                              mixing_type                                log_D_mix                               log_D_conv                                log_D_ovr 
                                       1                  4.9994705459060063E+000                  5.2182175553993415E-001                  4.2823152388946619E+000                 -8.9313517219841732E+000                  3.5237279193229680E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  1.9728657087073240E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       2                  4.9994705459039972E+000                  5.2181223416411238E-001                  4.2844055149225362E+000                 -8.9214672782097431E+000                  3.5353841033177371E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.0182841131010008E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       3                  4.9994705459010493E+000                  5.2179857833219778E-001                  4.2864617873989843E+000                 -8.9118678183518263E+000                  3.5467394319103716E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.0633936479948348E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       4                  4.9994705458990394E+000                  5.2178946838099782E-001                  4.2878347086699309E+000                 -8.9055390250634616E+000                  3.5542488327189856E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.0936838382195408E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       5                  4.9994705458977000E+000                  5.2178348263006480E-001                  4.2889240129628190E+000                 -8.9005647850892426E+000                  3.5601645675654070E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.1178027752425040E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       6                  4.9994705458963598E+000                  5.2177756480316939E-001                  4.2899597295331695E+000                 -8.8958683613877145E+000                  3.5657594889905000E+000                  7.5022979999999906E-001                  2.4837020000000073E-001                  1.4000000000001789E-003                  2.1408295985013082E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       7                  4.9994705458951314E+000                  5.2177219826528975E-001                  4.2914340716331987E+000                 -8.8892500068162672E+000                  3.5736635282876628E+000                  7.5022979999999906E-001                  2.4837020000000073E-001                  1.4000000000001789E-003                  2.1737054158766081E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       8                  4.9994705458926747E+000                  5.2176162693244399E-001                  4.2933726228741182E+000                 -8.8806274995770860E+000                  3.5839843307574983E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.2172951139879362E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                                       9                  4.9994705458902180E+000                  5.2175126266423655E-001                  4.2948065138584202E+000                 -8.8743056254247552E+000                  3.5915678142483620E+000                  7.5022979999999928E-001                  2.4837020000000076E-001                  1.3999999999999568E-003                  2.2498087417926230E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
